Analyst,FileName,StartTime,Date,RecordingLocation,PrimateSpecies,CallOnset,CallDuration,CallCompletion,CallDistance,Rain,UndergradComments,SilvysComments,LunarPhase,TodayAverageTemp,LastnightAverageTemp,LastnightMinTemp,TempAtHour,HumidityAtHour
Silvy van Kuijk,HARPIA_20130219_091500,91500,2/19/2013,"Harpia, 2,200",None,,,,NA,Rain,,,Waxing,23.58333333,23.54166667,22.5,23,100
Silvy van Kuijk,HARPIA_20130220_054500,54500,2/20/2013,"Harpia, 2,200",None,,,,NA,Rain,,,Waxing,22.70833333,23.33333333,22,22.5,100
Silvy van Kuijk,HARPIA_20130220_060000,60000,2/20/2013,"Harpia, 2,200",None,,,,NA,Rain,,,Waxing,22.70833333,23.33333333,22,23.5,100
Silvy van Kuijk,HARPIA_20130220_061500,61500,2/20/2013,"Harpia, 2,200",None,,,,NA,Rain,,,Waxing,22.70833333,23.33333333,22,23.5,100
Silvy van Kuijk,HARPIA_20130220_063000,63000,2/20/2013,"Harpia, 2,200",None,,,,NA,Rain,,,Waxing,22.70833333,23.33333333,22,23.5,99.5
Silvy van Kuijk,HARPIA_20130220_064500,64500,2/20/2013,"Harpia, 2,200",None,,,,NA,Rain,,,Waxing,22.70833333,23.33333333,22,23.5,99.5
Silvy van Kuijk,HARPIA_20130220_070000,70000,2/20/2013,"Harpia, 2,200",None,,,,NA,Rain,,,Waxing,22.70833333,23.33333333,22,22.5,100
Silvy van Kuijk,HARPIA_20130220_071500,71500,2/20/2013,"Harpia, 2,200",None,,,,NA,Rain,,,Waxing,22.70833333,23.33333333,22,22,100
Silvy van Kuijk,HARPIA_20130220_073000,73000,2/20/2013,"Harpia, 2,200",None,,,,NA,Rain,,,Waxing,22.70833333,23.33333333,22,22,100
Silvy van Kuijk,HARPIA_20130220_074500,74500,2/20/2013,"Harpia, 2,200",None,,,,NA,Rain,,,Waxing,22.70833333,23.33333333,22,22,100
Silvy van Kuijk,HARPIA_20130220_080000,80000,2/20/2013,"Harpia, 2,200",None,,,,NA,Rain,,,Waxing,22.70833333,23.33333333,22,22,100
Silvy van Kuijk,HARPIA_20130220_081500,81500,2/20/2013,"Harpia, 2,200",None,,,,NA,Rain,,,Waxing,22.70833333,23.33333333,22,23,100
Silvy van Kuijk,HARPIA_20130220_083000,83000,2/20/2013,"Harpia, 2,200",None,,,,NA,Rain,,,Waxing,22.70833333,23.33333333,22,23.5,100
Silvy van Kuijk,HARPIA_20130220_084500,84500,2/20/2013,"Harpia, 2,200",None,,,,NA,Rain,,,Waxing,22.70833333,23.33333333,22,24,100
Silvy van Kuijk,HARPIA_20130220_090000,90000,2/20/2013,"Harpia, 2,200",None,,,,NA,Rain,,,Waxing,22.70833333,23.33333333,22,24,100
Silvy van Kuijk,HARPIA_20130220_091500,91500,2/20/2013,"Harpia, 2,200",None,,,,NA,Rain,,,Waxing,22.70833333,23.33333333,22,23,100
Silvy van Kuijk,HARPIA_20130221_054500,54500,2/21/2013,"Harpia, 2,200",None,,,,NA,Drizzle,,,Waxing,23.39583333,22.45833333,22,22,100
Silvy van Kuijk,HARPIA_20130221_060000,60000,2/21/2013,"Harpia, 2,200",None,,,,NA,Drizzle,,Light rain,Waxing,23.39583333,22.45833333,22,23.5,100
Silvy van Kuijk,HARPIA_20130221_061500,61500,2/21/2013,"Harpia, 2,200",Capuchin,6:36:32,0:00:03,Complete,3,Drizzle,,"Woollies screaming at 4:10, but those are not part of the protocol.",Waxing,23.39583333,22.45833333,22,24,100
Silvy van Kuijk,HARPIA_20130221_063000,63000,2/21/2013,"Harpia, 2,200",None,,,,NA,Rain,,"No howlers before the rain, but I did hear woollies and capuchins in previous file.",Waxing,23.39583333,22.45833333,22,24.5,100
Silvy van Kuijk,HARPIA_20130221_064500,64500,2/21/2013,"Harpia, 2,200",None,,,,NA,Rain,,,Waxing,23.39583333,22.45833333,22,24.5,100
Silvy van Kuijk,HARPIA_20130221_070000,70000,2/21/2013,"Harpia, 2,200",None,,,,NA,Rain,,,Waxing,23.39583333,22.45833333,22,22.5,100
Silvy van Kuijk,HARPIA_20130221_071500,71500,2/21/2013,"Harpia, 2,200",None,,,,NA,Rain,,,Waxing,23.39583333,22.45833333,22,22.5,100
Silvy van Kuijk,HARPIA_20130221_073000,73000,2/21/2013,"Harpia, 2,200",None,,,,NA,Drizzle,,,Waxing,23.39583333,22.45833333,22,22.5,100
Silvy van Kuijk,HARPIA_20130221_074500,74500,2/21/2013,"Harpia, 2,200",None,,,,NA,Rain,,,Waxing,23.39583333,22.45833333,22,22.5,100
Silvy van Kuijk,HARPIA_20130221_080000,80000,2/21/2013,"Harpia, 2,200",None,,,,NA,Rain,,,Waxing,23.39583333,22.45833333,22,22.5,100
Silvy van Kuijk,HARPIA_20130221_081500,81500,2/21/2013,"Harpia, 2,200",None,,,,NA,Drizzle,,,Waxing,23.39583333,22.45833333,22,23.5,100
Silvy van Kuijk,HARPIA_20130221_083000,83000,2/21/2013,"Harpia, 2,200",None,,,,NA,Drizzle,,,Waxing,23.39583333,22.45833333,22,24,100
Silvy van Kuijk,HARPIA_20130221_084500,84500,2/21/2013,"Harpia, 2,200",None,,,,NA,Drizzle,,,Waxing,23.39583333,22.45833333,22,26.5,96
Silvy van Kuijk,HARPIA_20130221_090000,90000,2/21/2013,"Harpia, 2,200",None,,,,NA,Drizzle,,,Waxing,23.39583333,22.45833333,22,27,93.5
Silvy van Kuijk,HARPIA_20130221_091500,91500,2/21/2013,"Harpia, 2,200",None,,,,NA,Drizzle,,"Woolies around recorder, but not part of data collection.",Waxing,23.39583333,22.45833333,22,25,97
Andy Zhou,HARPIA_20130227_054500,54500,2/27/2013,"Harpia, 3, -50",None,,,,NA,Drizzle,,,Full,24.16666667,23.25,22.5,NA,NA
Andy Zhou,HARPIA_20130227_060000,60000,2/27/2013,"Harpia, 3, -50",None,,,,NA,Drizzle,,,Full,24.16666667,23.25,22.5,NA,NA
Andy Zhou,HARPIA_20130227_061500,61500,2/27/2013,"Harpia, 3, -50",None,,,,NA,Drizzle,,,Full,24.16666667,23.25,22.5,NA,NA
Andy Zhou,HARPIA_20130227_063000,63000,2/27/2013,"Harpia, 3, -50",None,,,,NA,Drizzle,,,Full,24.16666667,23.25,22.5,NA,NA
Andy Zhou,HARPIA_20130227_064500,64500,2/27/2013,"Harpia, 3, -50",None,,,,NA,Drizzle,,,Full,24.16666667,23.25,22.5,NA,NA
Andy Zhou,HARPIA_20130227_070000,70000,2/27/2013,"Harpia, 3, -50",None,,,,NA,Drizzle,,,Full,24.16666667,23.25,22.5,NA,NA
Andy Zhou,HARPIA_20130227_071500,71500,2/27/2013,"Harpia, 3, -50",None,,,,NA,Drizzle,,,Full,24.16666667,23.25,22.5,NA,NA
Andy Zhou,HARPIA_20130227_073000,73000,2/27/2013,"Harpia, 3, -50",None,,,,NA,Drizzle,,,Full,24.16666667,23.25,22.5,NA,NA
Andy Zhou,HARPIA_20130227_074500,74500,2/27/2013,"Harpia, 3, -50",None,,,,NA,Drizzle,,,Full,24.16666667,23.25,22.5,NA,NA
Andy Zhou,HARPIA_20130227_080000,80000,2/27/2013,"Harpia, 3, -50",Howler,8:07:46,0:01:57,Complete,4,Rain,,,Full,24.16666667,23.25,22.5,NA,NA
Andy Zhou,HARPIA_20130227_081500,81500,2/27/2013,"Harpia, 3, -50",Howler,8:15:00,0:00:58,Start,4,Rain,,,Full,24.16666667,23.25,22.5,NA,NA
Andy Zhou,HARPIA_20130227_083000,83000,2/27/2013,"Harpia, 3, -50",None,,,,NA,Rain,,,Full,24.16666667,23.25,22.5,NA,NA
Andy Zhou,HARPIA_20130227_084500,84500,2/27/2013,"Harpia, 3, -50",None,,,,NA,Rain,,,Full,24.16666667,23.25,22.5,NA,NA
Andy Zhou,HARPIA_20130227_090000,90000,2/27/2013,"Harpia, 3, -50",None,,,,NA,Rain,,,Full,24.16666667,23.25,22.5,NA,NA
Andy Zhou,HARPIA_20130227_091500,91500,2/27/2013,"Harpia, 3, -50",None,,,,NA,Rain,,,Full,24.16666667,23.25,22.5,NA,NA
Andy Zhou,HARPIA_20130208_054500,54500,2/8/2013,"Harpia, 3, 400",None,,,,NA,Dry,,,New,26.75,25.04166667,23.5,24,100
Andy Zhou,HARPIA_20130208_060000,60000,2/8/2013,"Harpia, 3, 400",None,,,,NA,Dry,,,New,26.75,25.04166667,23.5,24.5,99.5
Andy Zhou,HARPIA_20130208_061500,61500,2/8/2013,"Harpia, 3, 400",None,,,,NA,Dry,,,New,26.75,25.04166667,23.5,23.5,99.5
Andy Zhou,HARPIA_20130208_063000,63000,2/8/2013,"Harpia, 3, 400",None,,,,NA,Dry,,,New,26.75,25.04166667,23.5,23.5,100
Andy Zhou,HARPIA_20130208_064500,64500,2/8/2013,"Harpia, 3, 400",None,,,,NA,Dry,,,New,26.75,25.04166667,23.5,24,100
Andy Zhou,HARPIA_20130208_070000,70000,2/8/2013,"Harpia, 3, 400",None,,,,NA,Dry,,,New,26.75,25.04166667,23.5,22.5,100
Andy Zhou,HARPIA_20130208_071500,71500,2/8/2013,"Harpia, 3, 400",None,,,,NA,Dry,,,New,26.75,25.04166667,23.5,23,100
Andy Zhou,HARPIA_20130208_073000,73000,2/8/2013,"Harpia, 3, 400",None,,,,NA,Dry,,,New,26.75,25.04166667,23.5,23,100
Andy Zhou,HARPIA_20130208_074500,74500,2/8/2013,"Harpia, 3, 400",None,,,,NA,Dry,,,New,26.75,25.04166667,23.5,23,100
Andy Zhou,HARPIA_20130208_080000,80000,2/8/2013,"Harpia, 3, 400",None,,,,NA,Dry,,,New,26.75,25.04166667,23.5,23,100
Andy Zhou,HARPIA_20130208_081500,81500,2/8/2013,"Harpia, 3, 400",None,,,,NA,Dry,,,New,26.75,25.04166667,23.5,24.5,100
Andy Zhou,HARPIA_20130208_083000,83000,2/8/2013,"Harpia, 3, 400",None,,,,NA,Dry,,,New,26.75,25.04166667,23.5,25.5,100
Andy Zhou,HARPIA_20130208_084500,84500,2/8/2013,"Harpia, 3, 400",None,,,,NA,Dry,,,New,26.75,25.04166667,23.5,27,97
Andy Zhou,HARPIA_20130208_090000,90000,2/8/2013,"Harpia, 3, 400",None,,,,NA,Dry,,,New,26.75,25.04166667,23.5,27.5,89
Andy Zhou,HARPIA_20130208_091500,91500,2/8/2013,"Harpia, 3, 400",None,,,,NA,Dry,,,New,26.75,25.04166667,23.5,24.5,96
Andy Zhou,HARPIA_20130209_054500,54500,2/9/2013,"Harpia, 3, 400",None,,,,NA,Rain,"Loud grating noise on right ear for most of the video, don't know if from animal or machine",,New,24.45833333,25.45833333,22.5,23,100
Andy Zhou,HARPIA_20130209_060000,60000,2/9/2013,"Harpia, 3, 400",None,,,,NA,Rain,,,New,24.45833333,25.45833333,22.5,26,97
Andy Zhou,HARPIA_20130209_061500,61500,2/9/2013,"Harpia, 3, 400",None,,,,NA,Rain,,,New,24.45833333,25.45833333,22.5,28.5,90.5
Andy Zhou,HARPIA_20130209_063000,63000,2/9/2013,"Harpia, 3, 400",None,,,,NA,Rain,,,New,24.45833333,25.45833333,22.5,29,85
Andy Zhou,HARPIA_20130209_064500,64500,2/9/2013,"Harpia, 3, 400",None,,,,NA,Rain,,,New,24.45833333,25.45833333,22.5,28.5,85.5
Andy Zhou,HARPIA_20130209_070000,70000,2/9/2013,"Harpia, 3, 400",None,,,,NA,Rain,,,New,24.45833333,25.45833333,22.5,23,99
Andy Zhou,HARPIA_20130209_071500,71500,2/9/2013,"Harpia, 3, 400",None,,,,NA,Rain,,,New,24.45833333,25.45833333,22.5,23.5,100
Andy Zhou,HARPIA_20130209_073000,73000,2/9/2013,"Harpia, 3, 400",None,,,,NA,Rain,,,New,24.45833333,25.45833333,22.5,23.5,100
Andy Zhou,HARPIA_20130209_074500,74500,2/9/2013,"Harpia, 3, 400",None,,,,NA,Rain,,,New,24.45833333,25.45833333,22.5,23,100
Andy Zhou,HARPIA_20130209_080000,80000,2/9/2013,"Harpia, 3, 400",None,,,,NA,Rain,,,New,24.45833333,25.45833333,22.5,23.5,100
Andy Zhou,HARPIA_20130209_081500,81500,2/9/2013,"Harpia, 3, 400",None,,,,NA,Rain,,,New,24.45833333,25.45833333,22.5,25,98
Andy Zhou,HARPIA_20130209_083000,83000,2/9/2013,"Harpia, 3, 400",None,,,,NA,Rain,,,New,24.45833333,25.45833333,22.5,25,98
Andy Zhou,HARPIA_20130209_084500,84500,2/9/2013,"Harpia, 3, 400",None,,,,NA,Rain,,,New,24.45833333,25.45833333,22.5,26.5,94
Andy Zhou,HARPIA_20130209_090000,90000,2/9/2013,"Harpia, 3, 400",None,,,,NA,Rain,,,New,24.45833333,25.45833333,22.5,27,93
Andy Zhou,HARPIA_20130209_091500,91500,2/9/2013,"Harpia, 3, 400",None,,,,NA,Rain,,,New,24.45833333,25.45833333,22.5,24.5,96.5
Andy Zhou,HARPIA_20130210_054500,54500,2/10/2013,"Harpia, 3, 400",Titi,5:52:45,0:00:27,Complete,3,Dry,,There's a cool little froggy here that Mike Ryan might know more about? I'm curious!,New,23.89583333,24.45833333,23.5,23,100
Andy Zhou,HARPIA_20130210_054500,54500,2/10/2013,"Harpia, 3, 400",Titi,5:53:47,0:01:03,Complete,3,Dry,,,New,23.89583333,24.45833333,23.5,23,100
Andy Zhou,HARPIA_20130210_060000,60000,2/10/2013,"Harpia, 3, 400",None,,,,NA,Dry,,,New,23.89583333,24.45833333,23.5,25.5,96
Andy Zhou,HARPIA_20130210_061500,61500,2/10/2013,"Harpia, 3, 400",None,,,,NA,Dry,,,New,23.89583333,24.45833333,23.5,28,91.5
Andy Zhou,HARPIA_20130210_063000,63000,2/10/2013,"Harpia, 3, 400",None,,,,NA,Dry,,,New,23.89583333,24.45833333,23.5,28,90.5
Andy Zhou,HARPIA_20130210_064500,64500,2/10/2013,"Harpia, 3, 400",Titi,6:45:03,0:00:08,Complete,4,Dry,,,New,23.89583333,24.45833333,23.5,27.5,92
Andy Zhou,HARPIA_20130210_064500,64500,2/10/2013,"Harpia, 3, 400",Titi,6:46:08,0:00:10,Complete,4,Dry,,,New,23.89583333,24.45833333,23.5,27.5,92
Andy Zhou,HARPIA_20130210_064500,64500,2/10/2013,"Harpia, 3, 400",Titi,6:48:30,0:01:29,Complete,4,Dry,,,New,23.89583333,24.45833333,23.5,27.5,92
Andy Zhou,HARPIA_20130210_070000,70000,2/10/2013,"Harpia, 3, 400",None,,,,NA,Dry,,,New,23.89583333,24.45833333,23.5,23,99.5
Andy Zhou,HARPIA_20130210_071500,71500,2/10/2013,"Harpia, 3, 400",None,,,,NA,Dry,,,New,23.89583333,24.45833333,23.5,23.5,100
Andy Zhou,HARPIA_20130210_073000,73000,2/10/2013,"Harpia, 3, 400",None,,,,NA,Dry,,,New,23.89583333,24.45833333,23.5,23,100
Andy Zhou,HARPIA_20130210_074500,74500,2/10/2013,"Harpia, 3, 400",None,,,,NA,Dry,,,New,23.89583333,24.45833333,23.5,23,100
Andy Zhou,HARPIA_20130210_080000,80000,2/10/2013,"Harpia, 3, 400",None,,,,NA,Dry,,,New,23.89583333,24.45833333,23.5,23,100
Andy Zhou,HARPIA_20130210_081500,81500,2/10/2013,"Harpia, 3, 400",None,,,,NA,Dry,,,New,23.89583333,24.45833333,23.5,25,100
Andy Zhou,HARPIA_20130210_083000,83000,2/10/2013,"Harpia, 3, 400",None,,,,NA,Dry,,,New,23.89583333,24.45833333,23.5,25.5,99
Andy Zhou,HARPIA_20130210_084500,84500,2/10/2013,"Harpia, 3, 400",None,,,,NA,Dry,,,New,23.89583333,24.45833333,23.5,26,95.5
Andy Zhou,HARPIA_20130210_090000,90000,2/10/2013,"Harpia, 3, 400",None,,,,NA,Dry,,,New,23.89583333,24.45833333,23.5,26.5,94.5
Andy Zhou,HARPIA_20130210_091500,91500,2/10/2013,"Harpia, 3, 400",None,,,,NA,Dry,,,New,23.89583333,24.45833333,23.5,24.5,95.5
Andy Zhou,HARPIA_20130213_054500,54500,2/13/2013,"Harpia, 3, 800",None,,,,NA,Dry,,,New,24.45833333,23.79166667,23,23,100
Andy Zhou,HARPIA_20130213_060000,60000,2/13/2013,"Harpia, 3, 800",Howler,6:00:00,0:03:03,Complete,4,Dry,"Weird Noise in the left ear, sounds like a waterfall",,New,24.45833333,23.79166667,23,25.5,94.5
Andy Zhou,HARPIA_20130213_060000,60000,2/13/2013,"Harpia, 3, 800",Howler,6:04:20,0:06:36,End,4,Dry,,,New,24.45833333,23.79166667,23,25.5,94.5
Andy Zhou,HARPIA_20130213_061500,61500,2/13/2013,"Harpia, 3, 800",None,,,,NA,Dry,,,New,24.45833333,23.79166667,23,28.5,89.5
Andy Zhou,HARPIA_20130213_063000,63000,2/13/2013,"Harpia, 3, 800",None,,,,NA,Dry,,,New,24.45833333,23.79166667,23,28,89
Andy Zhou,HARPIA_20130213_064500,64500,2/13/2013,"Harpia, 3, 800",None,,,,NA,Dry,,,New,24.45833333,23.79166667,23,26,96
Andy Zhou,HARPIA_20130213_070000,70000,2/13/2013,"Harpia, 3, 800",None,,,,NA,Dry,,,New,24.45833333,23.79166667,23,22,99
Andy Zhou,HARPIA_20130213_071500,71500,2/13/2013,"Harpia, 3, 800",Titi,7:19:38,0:05:20,End,3,Dry,Can't tell if these are titis or birds,"Yes, titi monkey burst gobbles!",New,24.45833333,23.79166667,23,22.5,100
Andy Zhou,HARPIA_20130213_073000,73000,2/13/2013,"Harpia, 3, 800",None,,,,NA,Dry,,,New,24.45833333,23.79166667,23,22.5,100
Andy Zhou,HARPIA_20130213_074500,74500,2/13/2013,"Harpia, 3, 800",None,,,,NA,Dry,,,New,24.45833333,23.79166667,23,22.5,100
Andy Zhou,HARPIA_20130213_080000,80000,2/13/2013,"Harpia, 3, 800",None,,,,NA,Dry,,,New,24.45833333,23.79166667,23,22.5,100
Andy Zhou,HARPIA_20130213_081500,81500,2/13/2013,"Harpia, 3, 800",None,,,,NA,Dry,,,New,24.45833333,23.79166667,23,23.5,100
Andy Zhou,HARPIA_20130213_083000,83000,2/13/2013,"Harpia, 3, 800",None,,,,NA,Dry,,,New,24.45833333,23.79166667,23,23.5,100
Andy Zhou,HARPIA_20130213_084500,84500,2/13/2013,"Harpia, 3, 800",None,,,,NA,Dry,,,New,24.45833333,23.79166667,23,22.5,100
Andy Zhou,HARPIA_20130213_090000,90000,2/13/2013,"Harpia, 3, 800",None,,,,NA,Dry,,,New,24.45833333,23.79166667,23,24,100
Andy Zhou,HARPIA_20130213_091500,91500,2/13/2013,"Harpia, 3, 800",None,,,,NA,Dry,,,New,24.45833333,23.79166667,23,23.5,99.5
Andy Zhou,HARPIA_20130214_054500,54500,2/14/2013,"Harpia, 3, 800",None,,,,NA,Dry,,,Waxing,25.16666667,23.5,22.5,22.5,100
Andy Zhou,HARPIA_20130214_060000,60000,2/14/2013,"Harpia, 3, 800",Howler,6:00:00,0:10:00,"Start, End",4,Dry,Very Faint howler calls,,Waxing,25.16666667,23.5,22.5,22.5,100
Andy Zhou,HARPIA_20130214_061500,61500,2/14/2013,"Harpia, 3, 800",Howler,6:24:15,0:00:27,End,4,Dry,,,Waxing,25.16666667,23.5,22.5,23,100
Andy Zhou,HARPIA_20130214_063000,63000,2/14/2013,"Harpia, 3, 800",None,,,,NA,Dry,,,Waxing,25.16666667,23.5,22.5,23.5,100
Andy Zhou,HARPIA_20130214_064500,64500,2/14/2013,"Harpia, 3, 800",Howler,6:45:00,0:00:17,Start,4,Dry,,,Waxing,25.16666667,23.5,22.5,24.5,100
Andy Zhou,HARPIA_20130214_070000,70000,2/14/2013,"Harpia, 3, 800",None,,,,NA,Dry,,,Waxing,25.16666667,23.5,22.5,22,100
Andy Zhou,HARPIA_20130214_071500,71500,2/14/2013,"Harpia, 3, 800",None,,,,NA,Dry,,,Waxing,25.16666667,23.5,22.5,22,100
Andy Zhou,HARPIA_20130214_073000,73000,2/14/2013,"Harpia, 3, 800",Howler,7:31:57,0:01:19,Complete,4,Dry,,,Waxing,25.16666667,23.5,22.5,22,100
Silvy van Kuijk,HARPIA_20130214_073000,73000,2/14/2013,"Harpia, 3, 800",Titi,7:38:56,0:00:27,Complete,4,Dry,,Two short burstgobbles,Waxing,25.16666667,23.5,22.5,22,100
Andy Zhou,HARPIA_20130214_074500,74500,2/14/2013,"Harpia, 3, 800",None,,,,NA,Dry,,,Waxing,25.16666667,23.5,22.5,22,100
Andy Zhou,HARPIA_20130214_080000,80000,2/14/2013,"Harpia, 3, 800",None,,,,NA,Dry,,,Waxing,25.16666667,23.5,22.5,22.5,100
Andy Zhou,HARPIA_20130214_081500,81500,2/14/2013,"Harpia, 3, 800",None,,,,NA,Dry,Helicopter Overhead,,Waxing,25.16666667,23.5,22.5,23.5,100
Andy Zhou,HARPIA_20130214_083000,83000,2/14/2013,"Harpia, 3, 800",None,,,,NA,Dry,,,Waxing,25.16666667,23.5,22.5,24.5,99.5
Andy Zhou,HARPIA_20130214_084500,84500,2/14/2013,"Harpia, 3, 800",None,,,,NA,Dry,,,Waxing,25.16666667,23.5,22.5,27.5,92.5
Andy Zhou,HARPIA_20130214_090000,90000,2/14/2013,"Harpia, 3, 800",None,,,,NA,Dry,Helicopter flying overhead,,Waxing,25.16666667,23.5,22.5,25,98
Andy Zhou,HARPIA_20130214_091500,91500,2/14/2013,"Harpia, 3, 800",None,,,,NA,Dry,,,Waxing,25.16666667,23.5,22.5,23.5,99
Silvy van Kuijk,HARPIA_20130222_054500,54500,2/22/2013,"Harpia, 2, 200",None,,,,NA,Drizzle,,,Full,22.95833333,22.95833333,22.5,22,100
Silvy van Kuijk,HARPIA_20130222_060000,60000,2/22/2013,"Harpia, 2, 200",None,,,,NA,Drizzle,,,Full,22.95833333,22.95833333,22.5,25,100
Silvy van Kuijk,HARPIA_20130222_061500,61500,2/22/2013,"Harpia, 2, 200",None,,,,NA,Drizzle,,,Full,22.95833333,22.95833333,22.5,27.5,94
Silvy van Kuijk,HARPIA_20130222_063000,63000,2/22/2013,"Harpia, 2, 200",None,,,,NA,Drizzle,,,Full,22.95833333,22.95833333,22.5,28.5,91
Silvy van Kuijk,HARPIA_20130222_064500,64500,2/22/2013,"Harpia, 2, 200",None,,,,NA,Dry,,,Full,22.95833333,22.95833333,22.5,28,90
Silvy van Kuijk,HARPIA_20130222_070000,70000,2/22/2013,"Harpia, 2, 200",None,,,,NA,Drizzle,,"I can hear movement in the trees, but no vocalizations",Full,22.95833333,22.95833333,22.5,24,97
Silvy van Kuijk,HARPIA_20130222_071500,71500,2/22/2013,"Harpia, 2, 200",None,,,,NA,Drizzle,,Capuchins and squirrel monkeys are passing by the recorder! At 6:10 a monkey climbs on/over the recorder. At 6:45 there are some cool calls. Four grunts starting at 7:47.,Full,22.95833333,22.95833333,22.5,23.5,99
Silvy van Kuijk,HARPIA_20130222_073000,73000,2/22/2013,"Harpia, 2, 200",None,,,,NA,Drizzle,,I can hear a clear low-frequency sound in the background. Helicopter? Few minutes later some macaws seem to land in a tree nearby. Vocalizing LOUD!,Full,22.95833333,22.95833333,22.5,23.5,99.5
Silvy van Kuijk,HARPIA_20130222_074500,74500,2/22/2013,"Harpia, 2, 200",None,,,,NA,Dry,,Spider monkey alarm calls for several minutes straight. ,Full,22.95833333,22.95833333,22.5,23.5,100
Silvy van Kuijk,HARPIA_20130222_080000,80000,2/22/2013,"Harpia, 2, 200",None,,,,NA,Dry,,,Full,22.95833333,22.95833333,22.5,23.5,100
Silvy van Kuijk,HARPIA_20130222_081500,81500,2/22/2013,"Harpia, 2, 200",None,,,,NA,Dry,,,Full,22.95833333,22.95833333,22.5,26,100
Silvy van Kuijk,HARPIA_20130222_083000,83000,2/22/2013,"Harpia, 2, 200",None,,,,NA,Dry,,,Full,22.95833333,22.95833333,22.5,28.5,93
Silvy van Kuijk,HARPIA_20130222_084500,84500,2/22/2013,"Harpia, 2, 200",None,,,,NA,Dry,,Something moving through trees. Woolly monkeys?,Full,22.95833333,22.95833333,22.5,30.5,84
Silvy van Kuijk,HARPIA_20130222_090000,90000,2/22/2013,"Harpia, 2, 200",None,,,,NA,Dry,,,Full,22.95833333,22.95833333,22.5,26.5,94
Silvy van Kuijk,HARPIA_20130222_091500,91500,2/22/2013,"Harpia, 2, 200",None,,,,NA,Drizzle,,Spider monkeys!! Cute little vocalization of spider at 5:15.,Full,22.95833333,22.95833333,22.5,25,97
Silvy van Kuijk,HARPIA_20130214_054500,54500,2/14/2013,"Harpia, 1, 400",None,,,,NA,Dry,,,Waxing,25.16666667,23.5,22.5,22.5,100
Silvy van Kuijk,HARPIA_20130214_060000,60000,2/14/2013,"Harpia, 1, 400",None,,,,NA,Dry,,,Waxing,25.16666667,23.5,22.5,22.5,100
Silvy van Kuijk,HARPIA_20130214_061500,61500,2/14/2013,"Harpia, 1, 400",None,,,,NA,Dry,,"Beautiful recording! So much going on, all perfectly separated acoustic niches in time or frequency range. ",Waxing,25.16666667,23.5,22.5,23,100
Silvy van Kuijk,HARPIA_20130214_063000,63000,2/14/2013,"Harpia, 1, 400",None,,,,NA,Dry,,Spider or woolly alarm calls in last minute or two of recording.,Waxing,25.16666667,23.5,22.5,23.5,100
Silvy van Kuijk,HARPIA_20130214_064500,64500,2/14/2013,"Harpia, 1, 400",None,,,,NA,Dry,,Still spider or woolly alarm calls in distance.,Waxing,25.16666667,23.5,22.5,24.5,100
Silvy van Kuijk,HARPIA_20130214_070000,70000,2/14/2013,"Harpia, 1, 400",None,,,,NA,Dry,,You can hear a boat pass in the distance.,Waxing,25.16666667,23.5,22.5,22,100
Silvy van Kuijk,HARPIA_20130214_071500,71500,2/14/2013,"Harpia, 1, 400",None,,,,NA,Dry,,,Waxing,25.16666667,23.5,22.5,22,100
Silvy van Kuijk,HARPIA_20130214_073000,73000,2/14/2013,"Harpia, 1, 400",None,,,,NA,Dry,,Woolly scream at the last 2 seconds,Waxing,25.16666667,23.5,22.5,22,100
Silvy van Kuijk,HARPIA_20130214_074500,74500,2/14/2013,"Harpia, 1, 400",None,,,,NA,Dry,,,Waxing,25.16666667,23.5,22.5,22,100
Silvy van Kuijk,HARPIA_20130214_080000,80000,2/14/2013,"Harpia, 1, 400",None,,,,NA,Dry,,Woolly calls from 3:14 to 3:20,Waxing,25.16666667,23.5,22.5,22.5,100
Silvy van Kuijk,HARPIA_20130214_081500,81500,2/14/2013,"Harpia, 1, 400",None,,,,NA,Dry,,"Helicopter flies over at start of recording, LOUD. I can hear some woolly chirps right after, but hard to see in spectrogram. Helicopter seems to return at end of recording.",Waxing,25.16666667,23.5,22.5,23.5,100
Silvy van Kuijk,HARPIA_20130214_083000,83000,2/14/2013,"Harpia, 1, 400",None,,,,NA,Dry,,,Waxing,25.16666667,23.5,22.5,24.5,99.5
Silvy van Kuijk,HARPIA_20130214_084500,84500,2/14/2013,"Harpia, 1, 400",None,,,,NA,Dry,,,Waxing,25.16666667,23.5,22.5,27.5,92.5
Silvy van Kuijk,HARPIA_20130214_090000,90000,2/14/2013,"Harpia, 1, 400",None,,,,NA,Dry,,,Waxing,25.16666667,23.5,22.5,25,98
Silvy van Kuijk,HARPIA_20130214_091500,91500,2/14/2013,"Harpia, 1, 400",None,,,,NA,Dry,,,Waxing,25.16666667,23.5,22.5,23.5,99
Silvy van Kuijk,HARPIA_20130215_054500,54500,2/15/2013,"Harpia, 4, 200",Howler,5:45:00,0:10:00,"Start, End",4,Dry,,,Waxing,24.4375,24.375,23.5,22,100
Silvy van Kuijk,HARPIA_20130215_060000,60000,2/15/2013,"Harpia, 4, 200",Howler,6:00:00,0:10:00,"Start, End",4,Dry,,Can hear something large move through trees. ,Waxing,24.4375,24.375,23.5,26,97.5
