Date,Time,Temperature,Humidity,DewPoint,DeviceType,SerialNumber
2/12/2016,2:00:00 PM,26,90.5,24.3,EasyLog,34860
2/12/2016,1:00:00 PM,26,90.5,24.3,EasyLog,34860
2/12/2016,12:00:00 PM,25.5,92,24.1,EasyLog,34860
2/12/2016,11:00:00 AM,25,94,24,EasyLog,34860
2/12/2016,10:00:00 AM,24.5,94,23.5,EasyLog,34860
2/12/2016,9:00:00 AM,24,94.5,23.1,EasyLog,34860
2/12/2016,8:00:00 AM,23.5,94.5,22.6,EasyLog,34860
2/12/2016,7:00:00 AM,23.5,94,22.5,EasyLog,34860
2/12/2016,6:00:00 AM,23.5,94,22.5,EasyLog,34860
2/12/2016,5:00:00 AM,23.5,94,22.5,EasyLog,34860
2/12/2016,4:00:00 AM,23.5,94,22.5,EasyLog,34860
2/12/2016,3:00:00 AM,23.5,94,22.5,EasyLog,34860
2/12/2016,2:00:00 AM,23.5,94,22.5,EasyLog,34860
2/12/2016,1:00:00 AM,23.5,94,22.5,EasyLog,34860
2/12/2016,12:00:00 AM,23.5,93,22.3,EasyLog,34860
