"","X1","Analyst","FileName","Date","RecordingLocation","plot","location","PrimateSpecies","CallOnset","CallDuration","CallCompletion","CallDistance","MicUsed","Rain","UndergradComments","SilvyComments","newdate","year","StartTime","TimeDiff","CallEnd","CallingAtStart","CallingAtEnd","path","date","meanRMS_0_2kHz","meanRMS_0_8kHz","meanRMS_2_8kHz","LunarPhase","RainPreviousDay","today_average_temp","today_min_temp","lastnight_average_temp","lastnight_min_temp","dt","roundDateTime","Temperature","Humidity","Titis","Howlers","CallDurationInSec","Year"
"44",44,"Silvy van Kuijk","HARPIA_20130227_063000.wav",2013-02-27,"Harpia/1, -50","Harpia","1, -50","None",0000-01-01 06:35:42,NA,NA,NA,1,"Drizzle",NA,"Series of 2 complete capuchin loud calls, pretty faint distance 3, starting at 06:36:30, lasts 6 seconds. Series of 3 short capuchin loud calls, starting at 06:39:44, lasts 11 seconds, distance 3.",2013-02-27,2013,0000-01-01 06:30:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2013/1,-50/27 feb 2013","27 feb 2013",85.4650113460547,93.8296013742255,93.1515011933137,"Full",36.8,24.16666667,22.5,23.25,22.5,2013-02-27 06:30:00,2013-02-27 07:00:00,22.5,100,FALSE,FALSE,NA,"2013"
"45",45,"Silvy van Kuijk","HARPIA_20130227_064500.wav",2013-02-27,"Harpia/1, -50","Harpia","1, -50","None",0000-01-01 06:51:27,NA,NA,NA,1,"Drizzle",NA,"Single capuchin monkey loud call, starts at 06:49:18, lasts 2 seconds, distance 3.",2013-02-27,2013,0000-01-01 06:45:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2013/1,-50/27 feb 2013","27 feb 2013",82.4499124206093,93.2915262699766,92.9187238665961,"Full",36.8,24.16666667,22.5,23.25,22.5,2013-02-27 06:45:00,2013-02-27 07:00:00,22.5,100,FALSE,FALSE,NA,"2013"
"46",46,"Silvy van Kuijk","HARPIA_20130227_070000.wav",2013-02-27,"Harpia/1, -50","Harpia","1, -50","None",0000-01-01 07:03:46,NA,NA,NA,1,"Rain",NA,NA,2013-02-27,2013,0000-01-01 07:00:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2013/1,-50/27 feb 2013","27 feb 2013",86.7729116807911,95.9822714148397,95.4283610065748,"Full",36.8,24.16666667,22.5,23.25,22.5,2013-02-27 07:00:00,2013-02-27 07:00:00,22.5,100,FALSE,FALSE,NA,"2013"
"47",47,"Silvy van Kuijk","HARPIA_20130227_071500.wav",2013-02-27,"Harpia/1, -50","Harpia","1, -50","None",0000-01-01 07:22:55,NA,NA,NA,1,"Rain",NA,"Right microphone has water damage that's getting pretty bad at this point. Has been slowly getting worse for last 3 days or so.",2013-02-27,2013,0000-01-01 07:15:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2013/1,-50/27 feb 2013","27 feb 2013",88.8371768936762,98.2289900912163,97.6990893774239,"Full",36.8,24.16666667,22.5,23.25,22.5,2013-02-27 07:15:00,2013-02-27 07:00:00,22.5,100,FALSE,FALSE,NA,"2013"
"48",48,"Silvy van Kuijk","HARPIA_20130227_073000.wav",2013-02-27,"Harpia/1, -50","Harpia","1, -50","None",0000-01-01 07:33:00,NA,NA,NA,1,"Rain",NA,NA,2013-02-27,2013,0000-01-01 07:30:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2013/1,-50/27 feb 2013","27 feb 2013",86.5976788043125,94.626432593657,93.8838307546879,"Full",36.8,24.16666667,22.5,23.25,22.5,2013-02-27 07:30:00,2013-02-27 08:00:00,22.5,100,FALSE,FALSE,NA,"2013"
"49",49,"Silvy van Kuijk","HARPIA_20130227_074500.wav",2013-02-27,"Harpia/1, -50","Harpia","1, -50","None",0000-01-01 07:53:49,NA,NA,NA,1,"Rain",NA,NA,2013-02-27,2013,0000-01-01 07:45:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2013/1,-50/27 feb 2013","27 feb 2013",88.6405272545037,94.8097592730728,93.6107357471136,"Full",36.8,24.16666667,22.5,23.25,22.5,2013-02-27 07:45:00,2013-02-27 08:00:00,22.5,100,FALSE,FALSE,NA,"2013"
"50",50,"Silvy van Kuijk","HARPIA_20130227_080000.wav",2013-02-27,"Harpia/1, -50","Harpia","1, -50","None",0000-01-01 08:05:23,NA,NA,NA,1,"Rain",NA,NA,2013-02-27,2013,0000-01-01 08:00:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2013/1,-50/27 feb 2013","27 feb 2013",88.221481739539,95.8371283267198,95.0122745162094,"Full",36.8,24.16666667,22.5,23.25,22.5,2013-02-27 08:00:00,2013-02-27 08:00:00,22.5,100,FALSE,FALSE,NA,"2013"
"51",51,"Silvy van Kuijk","HARPIA_20130215_054500.wav",2013-02-15,"Harpia/4, 200","Harpia","4, 200","Howler",0000-01-01 05:45:00,00:10:00,"Start, End",4,1,"Dry",NA,NA,2013-02-15,2013,0000-01-01 05:45:00,0,0000-01-01 05:55:00,TRUE,TRUE,"D:/John_Blake_Data/Harpia 2013/4,200/15 feb 2013","15 feb 2013",NA,NA,NA,"Waxing",0,24.4375,22,24.375,23.5,2013-02-15 05:45:00,2013-02-15 06:00:00,23,99.5,FALSE,TRUE,600,"2013"
"52",52,"Silvy van Kuijk","HARPIA_20130215_060000.wav",2013-02-15,"Harpia/4, 200","Harpia","4, 200","Howler",0000-01-01 06:00:00,00:10:00,"Start, End",4,1,"Dry",NA,"Can hear something large move through trees.",2013-02-15,2013,0000-01-01 06:00:00,0,0000-01-01 06:10:00,TRUE,TRUE,"D:/John_Blake_Data/Harpia 2013/4,200/15 feb 2013","15 feb 2013",NA,NA,NA,"Waxing",0,24.4375,22,24.375,23.5,2013-02-15 06:00:00,2013-02-15 06:00:00,23,99.5,FALSE,TRUE,600,"2013"
"53",53,"Silvy van Kuijk","HARPIA_20130215_061500.wav",2013-02-15,"Harpia/4, 200","Harpia","4, 200","Howler",0000-01-01 06:15:00,00:10:00,"Start, End",4,1,"Dry",NA,"This spider monkey loud call is followed by something softer. A whinny?",2013-02-15,2013,0000-01-01 06:15:00,0,0000-01-01 06:25:00,TRUE,TRUE,"D:/John_Blake_Data/Harpia 2013/4,200/15 feb 2013","15 feb 2013",NA,NA,NA,"Waxing",0,24.4375,22,24.375,23.5,2013-02-15 06:15:00,2013-02-15 06:00:00,23,99.5,FALSE,TRUE,600,"2013"
"54",54,"Silvy van Kuijk","HARPIA_20130215_063000.wav",2013-02-15,"Harpia/4, 200","Harpia","4, 200","None",0000-01-01 06:35:31,NA,NA,NA,1,"Dry",NA,"Some woolly calls at 1:13.",2013-02-15,2013,0000-01-01 06:30:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2013/4,200/15 feb 2013","15 feb 2013",76.5978096952432,92.445187150296,92.3307489219709,"Waxing",0,24.4375,22,24.375,23.5,2013-02-15 06:30:00,2013-02-15 07:00:00,23,100,FALSE,FALSE,NA,"2013"
"55",55,"Silvy van Kuijk","HARPIA_20130215_064500.wav",2013-02-15,"Harpia/4, 200","Harpia","4, 200","Howler",0000-01-01 06:54:04,00:00:09,"Complete",3,1,"Dry",NA,"Wind picks up at last 1/3 of recording. Short howler roar of 9 seconds towards the end of recording.",2013-02-15,2013,0000-01-01 06:45:00,544,0000-01-01 06:54:13,FALSE,FALSE,"D:/John_Blake_Data/Harpia 2013/4,200/15 feb 2013","15 feb 2013",83.3858219185552,95.634200428946,95.3679499939665,"Waxing",0,24.4375,22,24.375,23.5,2013-02-15 06:45:00,2013-02-15 07:00:00,23,100,FALSE,TRUE,9,"2013"
"56",56,"Silvy van Kuijk","HARPIA_20130215_070000.wav",2013-02-15,"Harpia/4, 200","Harpia","4, 200","None",0000-01-01 07:07:13,NA,NA,NA,1,"Rain",NA,"Thunder at 07:18",2013-02-15,2013,0000-01-01 07:00:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2013/4,200/15 feb 2013","15 feb 2013",89.6345530330432,92.4309420034315,89.1966296356936,"Waxing",0,24.4375,22,24.375,23.5,2013-02-15 07:00:00,2013-02-15 07:00:00,23,100,FALSE,FALSE,NA,"2013"
"57",57,"Silvy van Kuijk","HARPIA_20130215_071500.wav",2013-02-15,"Harpia/4, 200","Harpia","4, 200","None",0000-01-01 07:23:31,NA,NA,NA,1,"Rain",NA,"Thunder at 7:31",2013-02-15,2013,0000-01-01 07:15:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2013/4,200/15 feb 2013","15 feb 2013",104.385704318057,107.453311846984,104.501557750477,"Waxing",0,24.4375,22,24.375,23.5,2013-02-15 07:15:00,2013-02-15 07:00:00,23,100,FALSE,FALSE,NA,"2013"
"58",58,"Silvy van Kuijk","HARPIA_20130215_073000.wav",2013-02-15,"Harpia/4, 200","Harpia","4, 200","None",0000-01-01 07:35:50,NA,NA,NA,1,"Rain",NA,"Thunder at 9:09",2013-02-15,2013,0000-01-01 07:30:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2013/4,200/15 feb 2013","15 feb 2013",91.7375995525965,95.3165237273177,92.8105494908072,"Waxing",0,24.4375,22,24.375,23.5,2013-02-15 07:30:00,2013-02-15 08:00:00,23,99.5,FALSE,FALSE,NA,"2013"
"59",59,"Silvy van Kuijk","HARPIA_20130215_074500.wav",2013-02-15,"Harpia/4, 200","Harpia","4, 200","None",0000-01-01 07:50:46,NA,NA,NA,1,"Rain",NA,"Thunder at 1:30, 2:50, 4:07, 4:55. I think I hear howlers while ot rains too, really far away.",2013-02-15,2013,0000-01-01 07:45:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2013/4,200/15 feb 2013","15 feb 2013",88.6356427780151,93.4039514901241,91.6423258763474,"Waxing",0,24.4375,22,24.375,23.5,2013-02-15 07:45:00,2013-02-15 08:00:00,23,99.5,FALSE,FALSE,NA,"2013"
"60",60,"Silvy van Kuijk","HARPIA_20130215_080000.wav",2013-02-15,"Harpia/4, 200","Harpia","4, 200","Howler",0000-01-01 08:00:42,00:09:18,"End",3,1,"Rain",NA,NA,2013-02-15,2013,0000-01-01 08:00:00,42,0000-01-01 08:10:00,FALSE,TRUE,"D:/John_Blake_Data/Harpia 2013/4,200/15 feb 2013","15 feb 2013",NA,NA,NA,"Waxing",0,24.4375,22,24.375,23.5,2013-02-15 08:00:00,2013-02-15 08:00:00,23,99.5,FALSE,TRUE,558,"2013"
"61",61,"Silvy van Kuijk","HARPIA_20130216_054500.wav",2013-02-16,"Harpia/4, 200","Harpia","4, 200","None",0000-01-01 05:47:18,NA,NA,NA,1,"Drizzle",NA,NA,2013-02-16,2013,0000-01-01 05:45:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2013/4,200/16 feb 2013","16 feb 2013",80.9618366935459,100.519549623868,100.471225716598,"Waxing",7.2,22.9375,22,22.95833333,22,2013-02-16 05:45:00,2013-02-16 06:00:00,22.5,100,FALSE,FALSE,NA,"2013"
"62",62,"Silvy van Kuijk","HARPIA_20130216_060000.wav",2013-02-16,"Harpia/4, 200","Harpia","4, 200","Titi",0000-01-01 06:00:04,00:03:00,"Start",3,1,"Drizzle",NA,NA,2013-02-16,2013,0000-01-01 06:00:00,4,0000-01-01 06:03:04,FALSE,FALSE,"D:/John_Blake_Data/Harpia 2013/4,200/16 feb 2013","16 feb 2013",NA,NA,NA,"Waxing",7.2,22.9375,22,22.95833333,22,2013-02-16 06:00:00,2013-02-16 06:00:00,22.5,100,TRUE,FALSE,180,"2013"
"63",63,"Silvy van Kuijk","HARPIA_20130216_061500.wav",2013-02-16,"Harpia/4, 200","Harpia","4, 200","None",0000-01-01 06:18:10,NA,NA,NA,1,"Dry",NA,NA,2013-02-16,2013,0000-01-01 06:15:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2013/4,200/16 feb 2013","16 feb 2013",81.2683261192316,95.281479564724,95.1056781112028,"Waxing",7.2,22.9375,22,22.95833333,22,2013-02-16 06:15:00,2013-02-16 06:00:00,22.5,100,FALSE,FALSE,NA,"2013"
"64",64,"Silvy van Kuijk","HARPIA_20130216_063000.wav",2013-02-16,"Harpia/4, 200","Harpia","4, 200","None",0000-01-01 06:38:05,NA,NA,NA,1,"Drizzle",NA,"Some howlers really far away.",2013-02-16,2013,0000-01-01 06:30:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2013/4,200/16 feb 2013","16 feb 2013",81.5045486089124,96.0785792003045,95.9244477796954,"Waxing",7.2,22.9375,22,22.95833333,22,2013-02-16 06:30:00,2013-02-16 07:00:00,22.5,100,FALSE,FALSE,NA,"2013"
"65",65,"Silvy van Kuijk","HARPIA_20130216_064500.wav",2013-02-16,"Harpia/4, 200","Harpia","4, 200","None",0000-01-01 06:48:46,NA,NA,NA,1,"Rain",NA,NA,2013-02-16,2013,0000-01-01 06:45:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2013/4,200/16 feb 2013","16 feb 2013",80.5191282468292,101.927536551306,101.896043062884,"Waxing",7.2,22.9375,22,22.95833333,22,2013-02-16 06:45:00,2013-02-16 07:00:00,22.5,100,FALSE,FALSE,NA,"2013"
"66",66,"Silvy van Kuijk","HARPIA_20130216_070000.wav",2013-02-16,"Harpia/4, 200","Harpia","4, 200","None",0000-01-01 07:02:09,NA,NA,NA,1,"Rain",NA,NA,2013-02-16,2013,0000-01-01 07:00:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2013/4,200/16 feb 2013","16 feb 2013",106.762624792733,111.60003506977,109.872791857221,"Waxing",7.2,22.9375,22,22.95833333,22,2013-02-16 07:00:00,2013-02-16 07:00:00,22.5,100,FALSE,FALSE,NA,"2013"
"67",67,"Silvy van Kuijk","HARPIA_20130216_071500.wav",2013-02-16,"Harpia/4, 200","Harpia","4, 200","None",0000-01-01 07:20:20,NA,NA,NA,1,"Rain",NA,NA,2013-02-16,2013,0000-01-01 07:15:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2013/4,200/16 feb 2013","16 feb 2013",102.347732043594,107.196482987998,105.474799786131,"Waxing",7.2,22.9375,22,22.95833333,22,2013-02-16 07:15:00,2013-02-16 07:00:00,22.5,100,FALSE,FALSE,NA,"2013"
"68",68,"Silvy van Kuijk","HARPIA_20130216_073000.wav",2013-02-16,"Harpia/4, 200","Harpia","4, 200","None",0000-01-01 07:36:28,NA,NA,NA,1,"Rain",NA,"Rain getting slightly less heavy, you can see some insect activity about 6 minutes in.",2013-02-16,2013,0000-01-01 07:30:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2013/4,200/16 feb 2013","16 feb 2013",95.9855526848595,101.262625751071,99.7350524489815,"Waxing",7.2,22.9375,22,22.95833333,22,2013-02-16 07:30:00,2013-02-16 08:00:00,22.5,100,FALSE,FALSE,NA,"2013"
"69",69,"Silvy van Kuijk","HARPIA_20130216_074500.wav",2013-02-16,"Harpia/4, 200","Harpia","4, 200","None",0000-01-01 07:47:43,NA,NA,NA,1,"Rain",NA,"Rain gets much heavier again.",2013-02-16,2013,0000-01-01 07:45:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2013/4,200/16 feb 2013","16 feb 2013",92.5254895636046,99.239223662412,98.1987683358882,"Waxing",7.2,22.9375,22,22.95833333,22,2013-02-16 07:45:00,2013-02-16 08:00:00,22.5,100,FALSE,FALSE,NA,"2013"
"70",70,"Silvy van Kuijk","HARPIA_20130216_080000.wav",2013-02-16,"Harpia/4, 200","Harpia","4, 200","None",0000-01-01 08:06:06,NA,NA,NA,1,"Rain",NA,NA,2013-02-16,2013,0000-01-01 08:00:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2013/4,200/16 feb 2013","16 feb 2013",110.186403167273,115.017759819858,113.287489984833,"Waxing",7.2,22.9375,22,22.95833333,22,2013-02-16 08:00:00,2013-02-16 08:00:00,22.5,100,FALSE,FALSE,NA,"2013"
"71",71,"Silvy van Kuijk","HARPIA_20130217_054500.wav",2013-02-17,"Harpia/4, 200","Harpia","4, 200","None",0000-01-01 05:46:42,NA,NA,NA,1,"Dry",NA,NA,2013-02-17,2013,0000-01-01 05:45:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2013/4,200/17 feb 2013","17 feb 2013",79.3665972417692,100.206279889742,100.170367027649,"Waxing",15.8,23.75,22,22.5,22,2013-02-17 05:45:00,2013-02-17 06:00:00,22,100,FALSE,FALSE,NA,"2013"
"72",72,"Silvy van Kuijk","HARPIA_20130217_060000.wav",2013-02-17,"Harpia/4, 200","Harpia","4, 200","None",0000-01-01 06:06:06,NA,NA,NA,1,"Dry",NA,"Capuchin call at 06:05:53",2013-02-17,2013,0000-01-01 06:00:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2013/4,200/17 feb 2013","17 feb 2013",78.7984635976784,95.1882637057007,95.087422595813,"Waxing",15.8,23.75,22,22.5,22,2013-02-17 06:00:00,2013-02-17 06:00:00,22,100,FALSE,FALSE,NA,"2013"
"73",73,"Silvy van Kuijk","HARPIA_20130217_061500.wav",2013-02-17,"Harpia/4, 200","Harpia","4, 200","None",0000-01-01 06:21:19,NA,NA,NA,1,"Dry",NA,NA,2013-02-17,2013,0000-01-01 06:15:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2013/4,200/17 feb 2013","17 feb 2013",80.2644808469539,95.0361772747265,94.889020938342,"Waxing",15.8,23.75,22,22.5,22,2013-02-17 06:15:00,2013-02-17 06:00:00,22,100,FALSE,FALSE,NA,"2013"
"74",74,"Silvy van Kuijk","HARPIA_20130217_063000.wav",2013-02-17,"Harpia/4, 200","Harpia","4, 200","None",0000-01-01 06:36:56,NA,NA,NA,1,"Dry",NA,NA,2013-02-17,2013,0000-01-01 06:30:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2013/4,200/17 feb 2013","17 feb 2013",78.7866282865521,98.5486989337786,98.5025995297409,"Waxing",15.8,23.75,22,22.5,22,2013-02-17 06:30:00,2013-02-17 07:00:00,22,100,FALSE,FALSE,NA,"2013"
"75",75,"Silvy van Kuijk","HARPIA_20130217_064500.wav",2013-02-17,"Harpia/4, 200","Harpia","4, 200","None",0000-01-01 06:52:10,NA,NA,NA,1,"Dry",NA,NA,2013-02-17,2013,0000-01-01 06:45:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2013/4,200/17 feb 2013","17 feb 2013",79.7245226838385,101.297729371768,101.267421556115,"Waxing",15.8,23.75,22,22.5,22,2013-02-17 06:45:00,2013-02-17 07:00:00,22,100,FALSE,FALSE,NA,"2013"
"76",76,"Silvy van Kuijk","HARPIA_20130217_070000.wav",2013-02-17,"Harpia/4, 200","Harpia","4, 200","None",0000-01-01 07:05:34,NA,NA,NA,1,"Dry",NA,NA,2013-02-17,2013,0000-01-01 07:00:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2013/4,200/17 feb 2013","17 feb 2013",81.4728674409253,101.734099006908,101.693033750092,"Waxing",15.8,23.75,22,22.5,22,2013-02-17 07:00:00,2013-02-17 07:00:00,22,100,FALSE,FALSE,NA,"2013"
"77",77,"Silvy van Kuijk","HARPIA_20130217_071500.wav",2013-02-17,"Harpia/4, 200","Harpia","4, 200","None",0000-01-01 07:16:39,NA,NA,NA,1,"Drizzle",NA,NA,2013-02-17,2013,0000-01-01 07:15:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2013/4,200/17 feb 2013","17 feb 2013",79.5171440169265,104.074624303182,104.059399280418,"Waxing",15.8,23.75,22,22.5,22,2013-02-17 07:15:00,2013-02-17 07:00:00,22,100,FALSE,FALSE,NA,"2013"
"78",78,"Silvy van Kuijk","HARPIA_20130217_073000.wav",2013-02-17,"Harpia/4, 200","Harpia","4, 200","None",0000-01-01 07:38:45,NA,NA,NA,1,"Drizzle",NA,NA,2013-02-17,2013,0000-01-01 07:30:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2013/4,200/17 feb 2013","17 feb 2013",82.8029482134856,103.585834901455,103.54943533338,"Waxing",15.8,23.75,22,22.5,22,2013-02-17 07:30:00,2013-02-17 08:00:00,22.5,100,FALSE,FALSE,NA,"2013"
"79",79,"Silvy van Kuijk","HARPIA_20130217_074500.wav",2013-02-17,"Harpia/4, 200","Harpia","4, 200","None",0000-01-01 07:50:16,NA,NA,NA,1,"Drizzle",NA,NA,2013-02-17,2013,0000-01-01 07:45:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2013/4,200/17 feb 2013","17 feb 2013",79.4724597952849,103.246111385579,103.227867780095,"Waxing",15.8,23.75,22,22.5,22,2013-02-17 07:45:00,2013-02-17 08:00:00,22.5,100,FALSE,FALSE,NA,"2013"
"80",80,"Silvy van Kuijk","HARPIA_20130217_080000.wav",2013-02-17,"Harpia/4, 200","Harpia","4, 200","None",0000-01-01 08:03:08,NA,NA,NA,1,"Drizzle",NA,NA,2013-02-17,2013,0000-01-01 08:00:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2013/4,200/17 feb 2013","17 feb 2013",81.5343187103947,101.094644464388,101.046334941767,"Waxing",15.8,23.75,22,22.5,22,2013-02-17 08:00:00,2013-02-17 08:00:00,22.5,100,FALSE,FALSE,NA,"2013"
"81",81,"Silvy van Kuijk","HARPIA_20130218_054500.wav",2013-02-18,"Harpia/4, 200","Harpia","4, 200","None",0000-01-01 05:48:13,NA,NA,NA,1,"Rain",NA,NA,2013-02-18,2013,0000-01-01 05:45:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2013/4,200/18 feb 2013","18 feb 2013",96.7178416656651,103.053868854717,101.905345011358,"Waxing",1.6,24.33333333,22.5,23,22.5,2013-02-18 05:45:00,2013-02-18 06:00:00,22.5,100,FALSE,FALSE,NA,"2013"
"82",82,"Silvy van Kuijk","HARPIA_20130218_060000.wav",2013-02-18,"Harpia/4, 200","Harpia","4, 200","None",0000-01-01 06:01:28,NA,NA,NA,1,"Rain",NA,NA,2013-02-18,2013,0000-01-01 06:00:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2013/4,200/18 feb 2013","18 feb 2013",94.863186740106,101.138304801083,99.9711760673878,"Waxing",1.6,24.33333333,22.5,23,22.5,2013-02-18 06:00:00,2013-02-18 06:00:00,22.5,100,FALSE,FALSE,NA,"2013"
"83",83,"Silvy van Kuijk","HARPIA_20130218_061500.wav",2013-02-18,"Harpia/4, 200","Harpia","4, 200","None",0000-01-01 06:20:36,NA,NA,NA,1,"Rain",NA,NA,2013-02-18,2013,0000-01-01 06:15:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2013/4,200/18 feb 2013","18 feb 2013",94.5582276205259,100.340120809154,99.0089172391845,"Waxing",1.6,24.33333333,22.5,23,22.5,2013-02-18 06:15:00,2013-02-18 06:00:00,22.5,100,FALSE,FALSE,NA,"2013"
"84",84,"Silvy van Kuijk","HARPIA_20130218_063000.wav",2013-02-18,"Harpia/4, 200","Harpia","4, 200","None",0000-01-01 06:35:58,NA,NA,NA,1,"Rain",NA,NA,2013-02-18,2013,0000-01-01 06:30:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2013/4,200/18 feb 2013","18 feb 2013",91.4271893496612,99.3407007321544,98.5752890746747,"Waxing",1.6,24.33333333,22.5,23,22.5,2013-02-18 06:30:00,2013-02-18 07:00:00,22.5,100,FALSE,FALSE,NA,"2013"
"85",85,"Silvy van Kuijk","HARPIA_20130218_064500.wav",2013-02-18,"Harpia/4, 200","Harpia","4, 200","None",0000-01-01 06:52:42,NA,NA,NA,1,"Drizzle",NA,"Woollie monkey alarm calls in distance",2013-02-18,2013,0000-01-01 06:45:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2013/4,200/18 feb 2013","18 feb 2013",90.7549689858687,100.008038797548,99.4592179231945,"Waxing",1.6,24.33333333,22.5,23,22.5,2013-02-18 06:45:00,2013-02-18 07:00:00,22.5,100,FALSE,FALSE,NA,"2013"
"86",86,"Silvy van Kuijk","HARPIA_20130218_070000.wav",2013-02-18,"Harpia/4, 200","Harpia","4, 200","None",0000-01-01 07:04:39,NA,NA,NA,1,"Drizzle",NA,"Woollie monkey alarm calls, not too far away. At 4:38 good for analysis?",2013-02-18,2013,0000-01-01 07:00:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2013/4,200/18 feb 2013","18 feb 2013",95.1319336855514,101.69031434422,100.60678975514,"Waxing",1.6,24.33333333,22.5,23,22.5,2013-02-18 07:00:00,2013-02-18 07:00:00,22.5,100,FALSE,FALSE,NA,"2013"
"87",87,"Silvy van Kuijk","HARPIA_20130218_071500.wav",2013-02-18,"Harpia/4, 200","Harpia","4, 200","None",0000-01-01 07:23:28,NA,NA,NA,1,"Drizzle",NA,NA,2013-02-18,2013,0000-01-01 07:15:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2013/4,200/18 feb 2013","18 feb 2013",87.8955617486656,103.994241914978,103.88633438394,"Waxing",1.6,24.33333333,22.5,23,22.5,2013-02-18 07:15:00,2013-02-18 07:00:00,22.5,100,FALSE,FALSE,NA,"2013"
"88",88,"Silvy van Kuijk","HARPIA_20130218_073000.wav",2013-02-18,"Harpia/4, 200","Harpia","4, 200","None",0000-01-01 07:33:29,NA,NA,NA,1,"Drizzle",NA,"Woollies near recorder",2013-02-18,2013,0000-01-01 07:30:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2013/4,200/18 feb 2013","18 feb 2013",87.3490716608158,105.868721246621,105.807241544704,"Waxing",1.6,24.33333333,22.5,23,22.5,2013-02-18 07:30:00,2013-02-18 08:00:00,22.5,100,FALSE,FALSE,NA,"2013"
"89",89,"Silvy van Kuijk","HARPIA_20130218_074500.wav",2013-02-18,"Harpia/4, 200","Harpia","4, 200","None",0000-01-01 07:48:36,NA,NA,NA,1,"Drizzle",NA,NA,2013-02-18,2013,0000-01-01 07:45:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2013/4,200/18 feb 2013","18 feb 2013",85.2784699346271,105.583475802099,105.542825449716,"Waxing",1.6,24.33333333,22.5,23,22.5,2013-02-18 07:45:00,2013-02-18 08:00:00,22.5,100,FALSE,FALSE,NA,"2013"
"90",90,"Silvy van Kuijk","HARPIA_20130218_080000.wav",2013-02-18,"Harpia/4, 200","Harpia","4, 200","None",0000-01-01 08:01:17,NA,NA,NA,1,"Drizzle",NA,NA,2013-02-18,2013,0000-01-01 08:00:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2013/4,200/18 feb 2013","18 feb 2013",82.6543986564049,102.592108465992,102.547851764923,"Waxing",1.6,24.33333333,22.5,23,22.5,2013-02-18 08:00:00,2013-02-18 08:00:00,22.5,100,FALSE,FALSE,NA,"2013"
"91",91,"Silvy van Kuijk","HARPIA_20130219_054500.wav",2013-02-19,"Harpia/4, 200","Harpia","4, 200","None",0000-01-01 05:48:52,NA,NA,NA,1,"Dry",NA,NA,2013-02-19,2013,0000-01-01 05:45:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2013/4,200/19 feb 2013","19 feb 2013",84.7857546194007,113.973905060058,113.968667802811,"Waxing",7.2,23.58333333,22.5,23.54166667,22.5,2013-02-19 05:45:00,2013-02-19 06:00:00,22.5,100,FALSE,FALSE,NA,"2013"
